Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples,Seed
HSI,30,5,Bi-GRU,2022_Rate_Hike,0.0286890715360641,0.8542906641960144,0.0357716283423015,242,2620
HSI,30,5,Bi-LSTM,2022_Rate_Hike,0.0288800355046987,0.8548226952552795,0.035706262500205,242,2620
HSI,30,5,PatchTST,2022_Rate_Hike,0.0384879000484943,0.7381452322006226,0.0479540457306189,242,2620
HSI,30,5,Mamba,2022_Rate_Hike,0.0283950883895158,0.858517050743103,0.0352490181321165,242,2620
HSI,30,5,SNN,2022_Rate_Hike,0.037509262561798,0.7475920915603638,0.0470810919405032,242,2620
HSI,30,5,Ensemble,2022_Rate_Hike,0.0298459660261869,0.8406873941421509,0.0374041787187933,242,2620
HSI,30,10,ARIMA,2022_Rate_Hike,0.0409321136229848,0.6610705233267726,0.0547677269986038,246,2620
HSI,30,10,Bi-RNN,2022_Rate_Hike,0.0420925691723823,0.6791638135910034,0.052192018279056,237,2620
HSI,30,10,Bi-GRU,2022_Rate_Hike,0.0393341891467571,0.703290581703186,0.0501912579216206,237,2620
HSI,30,10,Bi-LSTM,2022_Rate_Hike,0.0432784296572208,0.6541450023651123,0.054188793915317,237,2620
HSI,30,10,PatchTST,2022_Rate_Hike,0.0475210025906562,0.5649734735488892,0.0607743508504086,237,2620
HSI,30,10,Mamba,2022_Rate_Hike,0.039637953042984,0.7067176103591919,0.0499005587047666,237,2620
HSI,30,10,SNN,2022_Rate_Hike,0.048979926854372,0.5614500045776367,0.0610199680504434,237,2620
HSI,30,10,Ensemble,2022_Rate_Hike,0.0418325662612915,0.6728678345680237,0.052701633055221,237,2620
HSI,60,1,ARIMA,2022_Rate_Hike,0.0125591932182906,0.96758721880613,0.0169366766108361,246,2620
HSI,60,1,Bi-RNN,2022_Rate_Hike,0.0118926567956805,0.9709638953208924,0.0160302112466591,246,2620
HSI,60,1,Bi-GRU,2022_Rate_Hike,0.011904071085155,0.9704696536064148,0.0161660695194342,246,2620
HSI,60,1,Bi-LSTM,2022_Rate_Hike,0.0129509204998612,0.9684043526649476,0.0167218219514545,246,2620
HSI,60,1,PatchTST,2022_Rate_Hike,0.0242961440235376,0.8857443928718567,0.0317986574306045,246,2620
HSI,60,1,Mamba,2022_Rate_Hike,0.012063980102539,0.96991765499115,0.016316452424313,246,2620
HSI,60,1,SNN,2022_Rate_Hike,0.0342028252780437,0.7924618124961853,0.0428567301273606,246,2620
HSI,60,1,Ensemble,2022_Rate_Hike,0.0148156369104981,0.9578184485435486,0.0193210797591365,246,2620
HSI,60,5,ARIMA,2022_Rate_Hike,0.0280618379637982,0.8491448438350813,0.0365384504758067,246,2620
HSI,60,5,Bi-RNN,2022_Rate_Hike,0.0283872429281473,0.8595414757728577,0.0351211783525094,242,2620
HSI,60,5,Bi-GRU,2022_Rate_Hike,0.028459683060646,0.8570333123207092,0.0354333674639462,242,2620
HSI,60,5,Bi-LSTM,2022_Rate_Hike,0.0290992558002471,0.8523115515708923,0.0360137485606981,242,2620
HSI,60,5,PatchTST,2022_Rate_Hike,0.0377737693488597,0.7350083589553833,0.0482404269348932,242,2620
HSI,60,5,Mamba,2022_Rate_Hike,0.0286853406578302,0.8588396310806274,0.035208811806662,242,2620
HSI,60,5,SNN,2022_Rate_Hike,0.0441281013190746,0.6646604537963867,0.0542672005874162,242,2620
HSI,60,5,Ensemble,2022_Rate_Hike,0.0296048242598772,0.845301628112793,0.0368585169905766,242,2620
HSI,60,10,ARIMA,2022_Rate_Hike,0.0386989231556458,0.7042145546962406,0.0511632879791768,246,2620
HSI,60,10,Bi-RNN,2022_Rate_Hike,0.0379805639386177,0.7160799503326416,0.0490976263341024,237,2620
HSI,60,10,Bi-GRU,2022_Rate_Hike,0.0384846851229667,0.7119146585464478,0.0494564635911058,237,2620
HSI,60,10,Bi-LSTM,2022_Rate_Hike,0.0415079295635223,0.676393985748291,0.0524168299693354,237,2620
HSI,60,10,PatchTST,2022_Rate_Hike,0.048239529132843,0.5513631105422974,0.0617177313557595,237,2620
HSI,60,10,Mamba,2022_Rate_Hike,0.039105299860239,0.7123562097549438,0.0494185442833317,237,2620
HSI,60,10,SNN,2022_Rate_Hike,0.0507984273135662,0.5680719614028931,0.060557525990016,237,2620
HSI,60,10,Ensemble,2022_Rate_Hike,0.0409041680395603,0.6974554061889648,0.0506823957628734,237,2620
HSI,90,1,ARIMA,2022_Rate_Hike,0.0126253869463203,0.9682509568261386,0.0167623678555409,246,2620
HSI,90,1,Bi-RNN,2022_Rate_Hike,0.0121447946876287,0.97049081325531,0.0161602796069101,246,2620
HSI,90,1,Bi-GRU,2022_Rate_Hike,0.0129014234989881,0.9673445820808412,0.0169999534437781,246,2620
HSI,90,1,Bi-LSTM,2022_Rate_Hike,0.0121988393366336,0.9688643217086792,0.0165996646848202,246,2620
HSI,90,1,PatchTST,2022_Rate_Hike,0.0382856652140617,0.741094708442688,0.0478674706465769,246,2620
HSI,90,1,Mamba,2022_Rate_Hike,0.0120552349835634,0.9688720703125,0.0165975983178314,246,2620
HSI,90,1,SNN,2022_Rate_Hike,0.041787777096033,0.715563178062439,0.0501721792684076,246,2620
HSI,90,1,Ensemble,2022_Rate_Hike,0.0181912798434495,0.9422365427017212,0.0226097991900436,246,2620
HSI,90,5,ARIMA,2022_Rate_Hike,0.0282837907309594,0.8587272360451969,0.0353589424705807,246,2620
HSI,90,5,Bi-RNN,2022_Rate_Hike,0.0280469190329313,0.8596957921981812,0.0351018816379224,242,2620
HSI,90,5,Bi-GRU,2022_Rate_Hike,0.0284045990556478,0.8553603291511536,0.0356400843028028,242,2620
HSI,90,5,Bi-LSTM,2022_Rate_Hike,0.0298036485910415,0.8451439142227173,0.0368773049052445,242,2620
HSI,90,5,PatchTST,2022_Rate_Hike,0.0410603769123554,0.6963744163513184,0.0516373812187634,242,2620
HSI,90,5,Mamba,2022_Rate_Hike,0.0286812223494052,0.85228431224823,0.0360170633619435,242,2620
HSI,90,5,SNN,2022_Rate_Hike,0.0488970726728439,0.602436900138855,0.0590878298570039,242,2620
HSI,90,5,Ensemble,2022_Rate_Hike,0.030303930863738,0.8352587223052979,0.038036125877995,242,2620
HSI,90,10,ARIMA,2022_Rate_Hike,0.0397166159049836,0.7144211728808829,0.0502727970860316,246,2620
HSI,90,10,Bi-RNN,2022_Rate_Hike,0.0410423353314399,0.6954413652420044,0.0508508114116815,237,2620
HSI,90,10,Bi-GRU,2022_Rate_Hike,0.0396078005433082,0.7028972506523132,0.0502245191847354,237,2620
HSI,90,10,Bi-LSTM,2022_Rate_Hike,0.0406036525964736,0.6899396777153015,0.0513080543022128,237,2620
HSI,90,10,PatchTST,2022_Rate_Hike,0.0508425012230873,0.5564689636230469,0.0613655266333666,237,2620
HSI,90,10,Mamba,2022_Rate_Hike,0.0413270629942417,0.6909298896789551,0.0512260593308437,237,2620
HSI,90,10,SNN,2022_Rate_Hike,0.0587986670434474,0.3632031679153442,0.0735297154190651,237,2620
HSI,90,10,Ensemble,2022_Rate_Hike,0.0421397536993026,0.6750683188438416,0.0525240811185541,237,2620
HSI,120,1,ARIMA,2022_Rate_Hike,0.0122857230198669,0.9686843772830048,0.0166475593751185,246,2620
HSI,120,1,Bi-RNN,2022_Rate_Hike,0.012070270255208,0.9688778519630432,0.01659605604601,246,2620
HSI,120,1,Bi-GRU,2022_Rate_Hike,0.0121564595028758,0.9684191942214966,0.0167179028238472,246,2620
HSI,120,1,Bi-LSTM,2022_Rate_Hike,0.0126545410603284,0.9673948287963868,0.0169868713385584,246,2620
HSI,120,1,PatchTST,2022_Rate_Hike,0.0313199758529663,0.8183274269104004,0.0400972583061646,246,2620
HSI,120,1,Mamba,2022_Rate_Hike,0.0125692235305905,0.9673405885696412,0.01700098916903,246,2620
HSI,120,1,SNN,2022_Rate_Hike,0.0411851219832897,0.6872145533561707,0.0526130282358923,246,2620
HSI,120,1,Ensemble,2022_Rate_Hike,0.0167419891804456,0.947856605052948,0.0214817502033145,246,2620
HSI,120,5,ARIMA,2022_Rate_Hike,0.0284016103909305,0.856129255543562,0.0356825835925677,246,2620
HSI,120,5,Bi-RNN,2022_Rate_Hike,0.0285046994686126,0.8567458391189575,0.0354689739420833,242,2620
HSI,120,5,Bi-GRU,2022_Rate_Hike,0.0294895824044942,0.8475020527839661,0.0365954468247789,242,2620
HSI,120,5,Bi-LSTM,2022_Rate_Hike,0.0295979101210832,0.846043586730957,0.0367700266307755,242,2620
HSI,120,5,PatchTST,2022_Rate_Hike,0.0328329391777515,0.8090707659721375,0.0409478624051559,242,2620
HSI,120,5,Mamba,2022_Rate_Hike,0.0282650049775838,0.8577861785888672,0.0353399550102121,242,2620
HSI,120,5,SNN,2022_Rate_Hike,0.0451638139784336,0.6338973045349121,0.0567017504934652,242,2620
HSI,120,5,Ensemble,2022_Rate_Hike,0.0291763842105865,0.8506466150283813,0.0362161709034431,242,2620
HSI,120,10,ARIMA,2022_Rate_Hike,0.0388605313519695,0.7196591213623663,0.0498096237888281,246,2620
HSI,120,10,Bi-RNN,2022_Rate_Hike,0.0398058034479618,0.700954794883728,0.0503884353827323,237,2620
HSI,120,10,Bi-GRU,2022_Rate_Hike,0.0396359041333198,0.6972538232803345,0.050699280183812,237,2620
HSI,120,10,Bi-LSTM,2022_Rate_Hike,0.0415272861719131,0.6703851222991943,0.0529012380133876,237,2620
HSI,120,10,PatchTST,2022_Rate_Hike,0.0455621965229511,0.5817005634307861,0.0595944855844141,237,2620
HSI,120,10,Mamba,2022_Rate_Hike,0.0398473069071769,0.6963363885879517,0.0507760412038996,237,2620
HSI,120,10,SNN,2022_Rate_Hike,0.050376258790493,0.5420595407485962,0.0623543745234159,237,2620
HSI,120,10,Ensemble,2022_Rate_Hike,0.0405509397387504,0.6984226107597351,0.0506013172107491,237,2620
HSI,252,1,ARIMA,2022_Rate_Hike,0.0118866637323051,0.9700002956493148,0.0162940308340453,246,2620
HSI,252,1,Bi-RNN,2022_Rate_Hike,0.012862323783338,0.9668616652488708,0.0171251953154758,246,2620
HSI,252,1,Bi-GRU,2022_Rate_Hike,0.0120528806000947,0.9689245223999025,0.0165836117971815,246,2620
HSI,252,1,Bi-LSTM,2022_Rate_Hike,0.012181949801743,0.9681475758552552,0.0167896341433001,246,2620
HSI,252,1,PatchTST,2022_Rate_Hike,0.0353837199509143,0.7355053424835205,0.0483814070451422,246,2620
HSI,252,1,Mamba,2022_Rate_Hike,0.0123491743579506,0.9695667028427124,0.0164113525703923,246,2620
HSI,252,1,SNN,2022_Rate_Hike,0.0430242270231246,0.6532528400421143,0.0553957575577628,246,2620
HSI,252,1,Ensemble,2022_Rate_Hike,0.0162895061075687,0.9490788578987122,0.0212284862705613,246,2620
HSI,252,5,ARIMA,2022_Rate_Hike,0.028078212964537,0.8594344298554064,0.0352703302112844,246,2620
HSI,252,5,Bi-RNN,2022_Rate_Hike,0.0280739646404981,0.8589613437652588,0.0351936287323703,242,2620
HSI,252,5,Bi-GRU,2022_Rate_Hike,0.0282377265393733,0.8587535619735718,0.0352195461347372,242,2620
HSI,252,5,Bi-LSTM,2022_Rate_Hike,0.0282251145690679,0.8588033318519592,0.0352133429715792,242,2620
HSI,252,5,PatchTST,2022_Rate_Hike,0.0436247996985912,0.6633166074752808,0.054375826857435,242,2620
HSI,252,5,Mamba,2022_Rate_Hike,0.028842519968748,0.8507081866264343,0.0362087061651315,242,2620
HSI,252,5,SNN,2022_Rate_Hike,0.0437170192599296,0.6252855062484741,0.0573647696023045,242,2620
HSI,252,5,Ensemble,2022_Rate_Hike,0.0286009665578603,0.8510786890983582,0.0361637501752572,242,2620
HSI,252,10,ARIMA,2022_Rate_Hike,0.0380478302838278,0.7305331296884794,0.0488340491098548,246,2620
HSI,252,10,Bi-RNN,2022_Rate_Hike,0.0389631316065788,0.7037961483001709,0.0501484855653705,237,2620
HSI,252,10,Bi-GRU,2022_Rate_Hike,0.0391678139567375,0.6969236731529236,0.0507269142215942,237,2620
HSI,252,10,Bi-LSTM,2022_Rate_Hike,0.0403812490403652,0.6724517345428467,0.0527351388169532,237,2620
HSI,252,10,PatchTST,2022_Rate_Hike,0.0551780425012111,0.5157556533813477,0.0641201804877739,237,2620
HSI,252,10,Mamba,2022_Rate_Hike,0.0374083817005157,0.7276759147644043,0.0480845409356296,237,2620
HSI,252,10,SNN,2022_Rate_Hike,0.044812299311161,0.6067759990692139,0.0577806542133987,237,2620
HSI,252,10,Ensemble,2022_Rate_Hike,0.0392630696296691,0.7141815423965454,0.0492614969180938,237,2620
HSI,30,1,ARIMA,2023_AI_Wave,0.0092850785285121,0.9623085948081158,0.0115829337336999,243,2620
HSI,30,1,Bi-RNN,2023_AI_Wave,0.0086898999288678,0.9663976430892944,0.0109365943577387,243,2620
HSI,30,1,Bi-GRU,2023_AI_Wave,0.0086497776210308,0.9669524431228638,0.0108459420732776,243,2620
HSI,30,1,Bi-LSTM,2023_AI_Wave,0.008739492855966,0.9661039113998412,0.0109842940937731,243,2620
HSI,30,1,PatchTST,2023_AI_Wave,0.0199724677950143,0.8330960273742676,0.0243742188533302,243,2620
HSI,30,1,Mamba,2023_AI_Wave,0.0090195955708622,0.96434086561203,0.0112663407505518,243,2620
HSI,30,1,SNN,2023_AI_Wave,0.0167894326150417,0.8723374009132385,0.0213171563571388,243,2620
HSI,30,1,Ensemble,2023_AI_Wave,0.0101820388808846,0.9574422836303712,0.0123079739734336,243,2620
HSI,30,5,ARIMA,2023_AI_Wave,0.019647058410148,0.8401507811302004,0.0238535304737368,243,2620
HSI,30,5,Bi-RNN,2023_AI_Wave,0.019584197551012,0.8426363468170166,0.0235837950215132,239,2620
HSI,30,5,Bi-GRU,2023_AI_Wave,0.0185075383633375,0.857208788394928,0.0224652972862119,239,2620
HSI,30,5,Bi-LSTM,2023_AI_Wave,0.0189837366342544,0.8501591682434082,0.023013175455091,239,2620
HSI,30,5,PatchTST,2023_AI_Wave,0.0238671172410249,0.7551300525665283,0.0294190838125933,239,2620
HSI,30,5,Mamba,2023_AI_Wave,0.0183457657694816,0.8593308329582214,0.0222977418636627,239,2620
HSI,30,5,SNN,2023_AI_Wave,0.0237538926303386,0.7514185309410095,0.0296412002609958,239,2620
HSI,30,5,Ensemble,2023_AI_Wave,0.0189993809908628,0.8487943410873413,0.0231177414899112,239,2620
HSI,30,10,ARIMA,2023_AI_Wave,0.0268216953079392,0.6838669726489214,0.0335453511510741,243,2620
HSI,30,10,Bi-RNN,2023_AI_Wave,0.0268741305917501,0.6932536363601685,0.0322529024073266,234,2620
HSI,30,10,Bi-GRU,2023_AI_Wave,0.0283623430877923,0.6582139134407043,0.0340452308417542,234,2620
HSI,30,10,Bi-LSTM,2023_AI_Wave,0.0263470616191625,0.7004622220993042,0.0318716785421907,234,2620
HSI,30,10,PatchTST,2023_AI_Wave,0.030293034389615,0.5785726308822632,0.0378042388469808,234,2620
HSI,30,10,Mamba,2023_AI_Wave,0.0261108446866273,0.7074693441390991,0.0314966836538405,234,2620
HSI,30,10,SNN,2023_AI_Wave,0.03329648822546,0.4394069314002991,0.0436016539980426,234,2620
HSI,30,10,Ensemble,2023_AI_Wave,0.0274337865412235,0.6741749048233032,0.0332407930526571,234,2620
HSI,60,1,ARIMA,2023_AI_Wave,0.0088632083642683,0.9649795015546898,0.0111649959233294,243,2620
HSI,60,1,Bi-RNN,2023_AI_Wave,0.0089575191959738,0.9641716480255128,0.0112930380578043,243,2620
HSI,60,1,Bi-GRU,2023_AI_Wave,0.0088609438389539,0.9659326672554016,0.0110120112175235,243,2620
HSI,60,1,Bi-LSTM,2023_AI_Wave,0.0086521115154027,0.9670077562332152,0.0108368560178944,243,2620
HSI,60,1,PatchTST,2023_AI_Wave,0.0155519638210535,0.8914690017700195,0.0196550580257552,243,2620
HSI,60,1,Mamba,2023_AI_Wave,0.0085292980074882,0.9672880172729492,0.0107907321351127,243,2620
HSI,60,1,SNN,2023_AI_Wave,0.0281448625028133,0.5972579121589661,0.0378626412234556,243,2620
HSI,60,1,Ensemble,2023_AI_Wave,0.0106481406837701,0.9488760828971864,0.0134899265129704,243,2620
HSI,60,5,ARIMA,2023_AI_Wave,0.0198434951837752,0.8357698938933082,0.0241781904421882,243,2620
HSI,60,5,Bi-RNN,2023_AI_Wave,0.0194577649235725,0.8454165458679199,0.0233745337602486,239,2620
HSI,60,5,Bi-GRU,2023_AI_Wave,0.0191185846924781,0.8457435369491577,0.0233497977977091,239,2620
HSI,60,5,Bi-LSTM,2023_AI_Wave,0.0185807216912508,0.858025074005127,0.0224009898179013,239,2620
HSI,60,5,PatchTST,2023_AI_Wave,0.0219711661338806,0.7882238626480103,0.0273589821946737,239,2620
HSI,60,5,Mamba,2023_AI_Wave,0.019574025645852,0.8364495635032654,0.0240429241437986,239,2620
HSI,60,5,SNN,2023_AI_Wave,0.0347468070685863,0.4055640697479248,0.0458367623234955,239,2620
HSI,60,5,Ensemble,2023_AI_Wave,0.0198758896440267,0.8264896273612976,0.024764191995191,239,2620
HSI,60,10,ARIMA,2023_AI_Wave,0.0273500026745665,0.6929692566125377,0.0330588954759547,243,2620
HSI,60,10,Bi-RNN,2023_AI_Wave,0.0275883451104164,0.6771742701530457,0.0330874412255707,234,2620
HSI,60,10,Bi-GRU,2023_AI_Wave,0.026363980025053,0.7029838562011719,0.031737237693063,234,2620
HSI,60,10,Bi-LSTM,2023_AI_Wave,0.0274082217365503,0.6794008016586304,0.0329731398666639,234,2620
HSI,60,10,PatchTST,2023_AI_Wave,0.0293024722486734,0.6300685405731201,0.0354192831335749,234,2620
HSI,60,10,Mamba,2023_AI_Wave,0.0244791004806756,0.7395950555801392,0.0297169147897161,234,2620
HSI,60,10,SNN,2023_AI_Wave,0.03659038990736,0.3109477162361145,0.0483398389334628,234,2620
HSI,60,10,Ensemble,2023_AI_Wave,0.0270627904683351,0.679939866065979,0.032945411147815,234,2620
HSI,90,1,ARIMA,2023_AI_Wave,0.0087640347400512,0.9650041413156124,0.0111610674921422,243,2620
HSI,90,1,Bi-RNN,2023_AI_Wave,0.0088368048891425,0.9657059907913208,0.0110485836271817,243,2620
HSI,90,1,Bi-GRU,2023_AI_Wave,0.0086833667010068,0.9666496515274048,0.010895509655035,243,2620
HSI,90,1,Bi-LSTM,2023_AI_Wave,0.0088895121589303,0.9655773043632508,0.0110692905190355,243,2620
HSI,90,1,PatchTST,2023_AI_Wave,0.0247580725699663,0.7140562534332275,0.0319034515090211,243,2620
HSI,90,1,Mamba,2023_AI_Wave,0.0085185011848807,0.9674326181411744,0.010766851088169,243,2620
HSI,90,1,SNN,2023_AI_Wave,0.0342372767627239,0.3356288075447082,0.0486298349533735,243,2620
HSI,90,1,Ensemble,2023_AI_Wave,0.0115102194249629,0.9340516924858092,0.0153214256239929,243,2620
HSI,90,5,ARIMA,2023_AI_Wave,0.0194530638390164,0.8411387369003285,0.0237797022772091,243,2620
HSI,90,5,Bi-RNN,2023_AI_Wave,0.0191518794745206,0.8476125001907349,0.0232079133999551,239,2620
HSI,90,5,Bi-GRU,2023_AI_Wave,0.0189770124852657,0.8520708680152893,0.0228659000004952,239,2620
HSI,90,5,Bi-LSTM,2023_AI_Wave,0.0194844584912061,0.8371700644493103,0.0239899065487861,239,2620
HSI,90,5,PatchTST,2023_AI_Wave,0.023548699915409,0.7352920174598694,0.030587567181549,239,2620
HSI,90,5,Mamba,2023_AI_Wave,0.0195437427610158,0.8426308035850525,0.0235842071941267,239,2620
HSI,90,5,SNN,2023_AI_Wave,0.0354761704802513,0.2089241743087768,0.0528774484043289,239,2620
HSI,90,5,Ensemble,2023_AI_Wave,0.0191172827035188,0.8329690098762512,0.0242974081184094,239,2620
HSI,90,10,ARIMA,2023_AI_Wave,0.0269169811915875,0.6982175048031545,0.0327751305172526,243,2620
HSI,90,10,Bi-RNN,2023_AI_Wave,0.0277676600962877,0.6739647388458252,0.0332515132555667,234,2620
HSI,90,10,Bi-GRU,2023_AI_Wave,0.0270395893603563,0.6866858601570129,0.032596361127122,234,2620
HSI,90,10,Bi-LSTM,2023_AI_Wave,0.0248190201818943,0.7291480302810669,0.0303071511111245,234,2620
HSI,90,10,PatchTST,2023_AI_Wave,0.0287156831473112,0.4773491621017456,0.0421002765612384,234,2620
HSI,90,10,Mamba,2023_AI_Wave,0.0253885593265295,0.7225785255432129,0.0306724955494909,234,2620
HSI,90,10,SNN,2023_AI_Wave,0.0459798350930213,-0.0406434535980224,0.0594059697902849,234,2620
HSI,90,10,Ensemble,2023_AI_Wave,0.0246261451393365,0.7129451036453247,0.0312005038480927,234,2620
HSI,120,1,ARIMA,2023_AI_Wave,0.0088744828733114,0.9653581466425112,0.0111044733654658,243,2620
HSI,120,1,Bi-RNN,2023_AI_Wave,0.008750463835895,0.9655539989471436,0.0110730385246037,243,2620
HSI,120,1,Bi-GRU,2023_AI_Wave,0.0086975255981087,0.9667465686798096,0.0108796714220627,243,2620
HSI,120,1,Bi-LSTM,2023_AI_Wave,0.0087041044607758,0.9670137166976928,0.0108358810888484,243,2620
HSI,120,1,PatchTST,2023_AI_Wave,0.0169912930577993,0.8584663271903992,0.0224453973395931,243,2620
HSI,120,1,Mamba,2023_AI_Wave,0.0084894122555851,0.967783749103546,0.0107086512259894,243,2620
HSI,120,1,SNN,2023_AI_Wave,0.0444353558123111,-0.0596379041671752,0.0614152403491548,243,2620
HSI,120,1,Ensemble,2023_AI_Wave,0.012137277983129,0.9261910319328308,0.0162088385624939,243,2620
HSI,120,5,ARIMA,2023_AI_Wave,0.0194772292669076,0.8431784357778076,0.0236265493669084,243,2620
HSI,120,5,Bi-RNN,2023_AI_Wave,0.0192533638328313,0.8459025025367737,0.0233377616843485,239,2620
HSI,120,5,Bi-GRU,2023_AI_Wave,0.0187664795666933,0.8561930656433105,0.0225450583512227,239,2620
HSI,120,5,Bi-LSTM,2023_AI_Wave,0.0187320187687873,0.8552162051200867,0.0226214995848445,239,2620
HSI,120,5,PatchTST,2023_AI_Wave,0.0266929194331169,0.6502488851547241,0.0351593608936825,239,2620
HSI,120,5,Mamba,2023_AI_Wave,0.0183102842420339,0.8591291904449463,0.0223137174585222,239,2620
HSI,120,5,SNN,2023_AI_Wave,0.046729702502489,-0.1026667356491088,0.0624285938230154,239,2620
HSI,120,5,Ensemble,2023_AI_Wave,0.0191465858370065,0.826221764087677,0.0247832998767202,239,2620
HSI,120,10,ARIMA,2023_AI_Wave,0.0270772940006013,0.6945106181342285,0.0329758096225497,243,2620
HSI,120,10,Bi-RNN,2023_AI_Wave,0.0236431397497653,0.7529792785644531,0.0289431486675542,234,2620
HSI,120,10,Bi-GRU,2023_AI_Wave,0.0248660184442996,0.7287846803665161,0.0303274747194971,234,2620
HSI,120,10,Bi-LSTM,2023_AI_Wave,0.025313027203083,0.7216664552688599,0.0307228774131288,234,2620
HSI,120,10,PatchTST,2023_AI_Wave,0.0380222871899604,0.1376091837882995,0.0540793140744122,234,2620
HSI,120,10,Mamba,2023_AI_Wave,0.0232260953634977,0.7626567482948303,0.0283705372885128,234,2620
HSI,120,10,SNN,2023_AI_Wave,0.0451040267944335,-0.0855647325515747,0.0606746076094484,234,2620
HSI,120,10,Ensemble,2023_AI_Wave,0.0239880066365003,0.7161339521408081,0.031026715863291,234,2620
HSI,252,1,ARIMA,2023_AI_Wave,0.0088112590883677,0.9661427384782142,0.0109780023991794,243,2620
HSI,252,1,Bi-RNN,2023_AI_Wave,0.0086259683594107,0.9669559001922609,0.0108453711682466,243,2620
HSI,252,1,Bi-GRU,2023_AI_Wave,0.0087057827040553,0.9663190841674804,0.010949373346473,243,2620
HSI,252,1,Bi-LSTM,2023_AI_Wave,0.0088392803445458,0.9661330580711364,0.010979571516537,243,2620
HSI,252,1,PatchTST,2023_AI_Wave,0.0299596637487411,0.5988672971725464,0.0377869177318683,243,2620
HSI,252,1,Mamba,2023_AI_Wave,0.0084024295210838,0.968078076839447,0.010659620858135,243,2620
HSI,252,1,SNN,2023_AI_Wave,0.0559949725866317,-0.2544337511062622,0.0668222775036002,243,2620
HSI,252,1,Ensemble,2023_AI_Wave,0.0142214875668287,0.907565414905548,0.01813905437082,243,2620
HSI,252,5,ARIMA,2023_AI_Wave,0.0191942436104474,0.8473305736227289,0.0233116730921882,243,2620
HSI,252,5,Bi-RNN,2023_AI_Wave,0.0189139414578676,0.8546828627586365,0.0226631264075768,239,2620
HSI,252,5,Bi-GRU,2023_AI_Wave,0.0187275987118482,0.8558556437492371,0.0225714899022898,239,2620
HSI,252,5,Bi-LSTM,2023_AI_Wave,0.0185949653387069,0.8567454814910889,0.0225017102385435,239,2620
HSI,252,5,PatchTST,2023_AI_Wave,0.0906464159488678,-1.877629041671753,0.1008506827741961,239,2620
HSI,252,5,Mamba,2023_AI_Wave,0.0185441691428422,0.8583939075469971,0.0223718735480044,239,2620
HSI,252,5,SNN,2023_AI_Wave,0.0567571483552455,-0.3247460126876831,0.0684270387649294,239,2620
HSI,252,5,Ensemble,2023_AI_Wave,0.0247074179351329,0.7177866697311401,0.0315827649366879,239,2620
HSI,252,10,ARIMA,2023_AI_Wave,0.026638264977951,0.702810591876059,0.0325247577699188,243,2620
HSI,252,10,Bi-RNN,2023_AI_Wave,0.0238851010799407,0.7472084760665894,0.0292792783979757,234,2620
HSI,252,10,Bi-GRU,2023_AI_Wave,0.0233408119529485,0.7582688927650452,0.0286315838275638,234,2620
HSI,252,10,Bi-LSTM,2023_AI_Wave,0.0257315635681152,0.7140625715255737,0.031139712814921,234,2620
HSI,252,10,PatchTST,2023_AI_Wave,0.0432133786380291,0.0749145746231079,0.0560105752497671,234,2620
HSI,252,10,Mamba,2023_AI_Wave,0.0235507655888795,0.7576277256011963,0.028669530827272,234,2620
HSI,252,10,SNN,2023_AI_Wave,0.0553662180900573,-0.353005051612854,0.0677374443262955,234,2620
HSI,252,10,Ensemble,2023_AI_Wave,0.0227139499038457,0.723273515701294,0.0306340531639353,234,2620
