Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples
HSI,30,1,Bi-RNN,2020_COVID_Crash,0.013417532667517662,0.9076441526412964,0.018399128428877646,102
HSI,30,1,Bi-GRU,2020_COVID_Crash,0.013397793285548687,0.910351574420929,0.018127436589712408,102
HSI,30,1,Bi-LSTM,2020_COVID_Crash,0.013340895995497704,0.9088422656059265,0.018279396421911617,102
HSI,30,1,PatchTST,2020_COVID_Crash,0.03163611516356468,0.5253742933273315,0.04171005271324019,102
HSI,30,1,Mamba,2020_COVID_Crash,0.013978567905724049,0.903412938117981,0.018815884345729787,102
HSI,30,1,SNN,2020_COVID_Crash,0.03673563152551651,0.3602946996688843,0.0484233794280216,102
HSI,30,1,Ensemble,2020_COVID_Crash,0.016659807413816452,0.8563505411148071,0.02294653511589187,102
HSI,30,5,ARIMA,2020_COVID_Crash,0.032842224169587785,0.4821603281769762,0.04356751083444848,102
HSI,30,5,Bi-RNN,2020_COVID_Crash,0.028647424653172493,0.5932713747024536,0.037697445977075396,98
HSI,30,5,Bi-GRU,2020_COVID_Crash,0.030006807297468185,0.5380095839500427,0.04017686245965077,98
HSI,30,5,Bi-LSTM,2020_COVID_Crash,0.030893350020051003,0.5502128601074219,0.039642684911477044,98
HSI,30,5,PatchTST,2020_COVID_Crash,0.03991437330842018,0.23316621780395508,0.05176189244582103,98
HSI,30,5,Mamba,2020_COVID_Crash,0.029273968189954758,0.5880753397941589,0.03793747558005755,98
HSI,30,5,SNN,2020_COVID_Crash,0.03891410306096077,0.2350919246673584,0.05169685841163305,98
HSI,30,5,Ensemble,2020_COVID_Crash,0.028417104855179787,0.546009361743927,0.03982749582879064,98
HSI,30,10,ARIMA,2020_COVID_Crash,0.04471462463120739,0.006333440772148036,0.06035113271293945,102
HSI,30,10,Bi-RNN,2020_COVID_Crash,0.03908858820796013,0.003787219524383545,0.05361206751632532,93
HSI,30,10,Bi-GRU,2020_COVID_Crash,0.04300329089164734,-0.08194994926452637,0.055871470432282556,93
HSI,30,10,Bi-LSTM,2020_COVID_Crash,0.03843778744339943,-0.01891934871673584,0.05421961366270634,93
HSI,30,10,PatchTST,2020_COVID_Crash,0.049280986189842224,-0.5982916355133057,0.06790699455267349,93
HSI,30,10,Mamba,2020_COVID_Crash,0.04347122460603714,-0.07542705535888672,0.055702796225493754,93
HSI,30,10,SNN,2020_COVID_Crash,0.05025384575128555,-0.4110606908798218,0.06380568424430458,93
HSI,30,10,Ensemble,2020_COVID_Crash,0.04051167890429497,-0.034136176109313965,0.05462297822704688,93
HSI,60,1,ARIMA,2020_COVID_Crash,0.013960067929862723,0.9036796206952289,0.018789887529417463,102
HSI,60,1,Bi-RNN,2020_COVID_Crash,0.01351699884980917,0.9065859317779541,0.018504240448325285,102
HSI,60,1,Bi-GRU,2020_COVID_Crash,0.013643695041537285,0.9023171067237854,0.01892231889745661,102
HSI,60,1,Bi-LSTM,2020_COVID_Crash,0.01361081376671791,0.9086330533027649,0.018300362774808347,102
HSI,60,1,PatchTST,2020_COVID_Crash,0.02780940569937229,0.6362720727920532,0.03651349632351574,102
HSI,60,1,Mamba,2020_COVID_Crash,0.013545937836170197,0.9095584750175476,0.01820744894668191,102
HSI,60,1,SNN,2020_COVID_Crash,0.04705130681395531,-0.057236313819885254,0.062251691117712386,102
HSI,60,1,Ensemble,2020_COVID_Crash,0.016993781551718712,0.844419538974762,0.023880458254669418,102
HSI,60,5,ARIMA,2020_COVID_Crash,0.031163271908498692,0.5764571278510046,0.03940159268404985,102
HSI,60,5,Bi-RNN,2020_COVID_Crash,0.030274756252765656,0.547881007194519,0.03974531158877368,98
HSI,60,5,Bi-GRU,2020_COVID_Crash,0.02932864800095558,0.5651202201843262,0.03898020658969693,98
HSI,60,5,Bi-LSTM,2020_COVID_Crash,0.028803469613194466,0.5847021341323853,0.038092490390546796,98
HSI,60,5,PatchTST,2020_COVID_Crash,0.0368347130715847,0.3381735682487488,0.04808743158850106,98
HSI,60,5,Mamba,2020_COVID_Crash,0.030380040407180786,0.5623080730438232,0.03910603779173094,98
HSI,60,5,SNN,2020_COVID_Crash,0.05627618357539177,-0.5443494319915771,0.07345685336074448,98
HSI,60,5,Ensemble,2020_COVID_Crash,0.029627932235598564,0.5078299045562744,0.04146838912415169,98
HSI,60,10,ARIMA,2020_COVID_Crash,0.042909354255437814,0.11130042836777654,0.05707456023512217,102
HSI,60,10,Bi-RNN,2020_COVID_Crash,0.040017008781433105,-0.06794893741607666,0.0555087902055468,93
HSI,60,10,Bi-GRU,2020_COVID_Crash,0.041288815438747406,-0.08103203773498535,0.05584776622681076,93
HSI,60,10,Bi-LSTM,2020_COVID_Crash,0.04304061457514763,-0.1733020544052124,0.05818237296363884,93
HSI,60,10,PatchTST,2020_COVID_Crash,0.04855550825595856,-0.3887972831726074,0.0633003245851875,93
HSI,60,10,Mamba,2020_COVID_Crash,0.04505971074104309,-0.2530856132507324,0.06012801678230806,93
HSI,60,10,SNN,2020_COVID_Crash,0.06137415021657944,-1.2149622440338135,0.07994101870732022,93
HSI,60,10,Ensemble,2020_COVID_Crash,0.0407949835062027,-0.1396944522857666,0.05734304292863967,93
HSI,90,1,ARIMA,2020_COVID_Crash,0.013656653375631244,0.9069694856986315,0.018466211246498464,102
HSI,90,1,Bi-RNN,2020_COVID_Crash,0.013530781492590904,0.9054343700408936,0.018617946460661793,102
HSI,90,1,Bi-GRU,2020_COVID_Crash,0.01330619677901268,0.9116458892822266,0.017996106754701525,102
HSI,90,1,Bi-LSTM,2020_COVID_Crash,0.013236076571047306,0.9112878441810608,0.01803252952134219,102
HSI,90,1,PatchTST,2020_COVID_Crash,0.03466794639825821,0.40456175804138184,0.046717916978790054,102
HSI,90,1,Mamba,2020_COVID_Crash,0.01383749209344387,0.9064474105834961,0.0185179558563956,102
HSI,90,1,SNN,2020_COVID_Crash,0.0483093298971653,-0.059674859046936035,0.06232344007349321,102
HSI,90,1,Ensemble,2020_COVID_Crash,0.017504043877124786,0.8335251808166504,0.024702412565605927,102
HSI,90,5,ARIMA,2020_COVID_Crash,0.03175304074535191,0.5416313487311946,0.04098949260266833,102
HSI,90,5,Bi-RNN,2020_COVID_Crash,0.03012155555188656,0.5438410639762878,0.03992249074739132,98
HSI,90,5,Bi-GRU,2020_COVID_Crash,0.029950186610221863,0.5776122808456421,0.03841626748728733,98
HSI,90,5,Bi-LSTM,2020_COVID_Crash,0.028756430372595787,0.5923812389373779,0.037738671838073515,98
HSI,90,5,PatchTST,2020_COVID_Crash,0.04892199859023094,-0.34145545959472656,0.06846169919738723,98
HSI,90,5,Mamba,2020_COVID_Crash,0.0303886067122221,0.5622560977935791,0.03910835822755817,98
HSI,90,5,SNN,2020_COVID_Crash,0.05035264045000076,-0.20390081405639648,0.06485670704249091,98
HSI,90,5,Ensemble,2020_COVID_Crash,0.028420306742191315,0.5150048732757568,0.041165010286697175,98
HSI,90,10,ARIMA,2020_COVID_Crash,0.04429771601855271,0.016096004916784423,0.06005393236014295,102
HSI,90,10,Bi-RNN,2020_COVID_Crash,0.03882128745317459,-0.005593776702880859,0.05386390145578484,93
HSI,90,10,Bi-GRU,2020_COVID_Crash,0.04117554798722267,-0.04908764362335205,0.0550164288907905,93
HSI,90,10,Bi-LSTM,2020_COVID_Crash,0.042162682861089706,-0.16370689868927002,0.05794397921543603,93
HSI,90,10,PatchTST,2020_COVID_Crash,0.05795089527964592,-1.3500466346740723,0.08234263256027785,93
HSI,90,10,Mamba,2020_COVID_Crash,0.041901666671037674,-0.1336650848388672,0.057191158676627746,93
HSI,90,10,SNN,2020_COVID_Crash,0.05423206835985184,-0.7503254413604736,0.07106338995038247,93
HSI,90,10,Ensemble,2020_COVID_Crash,0.03944610431790352,-0.15428662300109863,0.05770897222237277,93
HSI,120,1,ARIMA,2020_COVID_Crash,0.013543734962625151,0.9070213278663075,0.018461065290710135,102
HSI,120,1,Bi-RNN,2020_COVID_Crash,0.014140556566417217,0.9021202921867371,0.01894137443581897,102
HSI,120,1,Bi-GRU,2020_COVID_Crash,0.013349511660635471,0.9116161465644836,0.017999133953272416,102
HSI,120,1,Bi-LSTM,2020_COVID_Crash,0.013387229293584824,0.9120255708694458,0.01795739473984691,102
HSI,120,1,PatchTST,2020_COVID_Crash,0.02486361749470234,0.7170066833496094,0.032207217695970035,102
HSI,120,1,Mamba,2020_COVID_Crash,0.01317594200372696,0.9100059270858765,0.01816235176613449,102
HSI,120,1,SNN,2020_COVID_Crash,0.04550516977906227,0.041225552558898926,0.05928206668496322,102
HSI,120,1,Ensemble,2020_COVID_Crash,0.014971592463552952,0.8812998533248901,0.020858871387133243,102
HSI,120,5,ARIMA,2020_COVID_Crash,0.030872424619265048,0.5771561626098265,0.03936906415077296,102
HSI,120,5,Bi-RNN,2020_COVID_Crash,0.02939930185675621,0.5621743202209473,0.03911201349055586,98
HSI,120,5,Bi-GRU,2020_COVID_Crash,0.030261030420660973,0.5553850531578064,0.039414096048717,98
HSI,120,5,Bi-LSTM,2020_COVID_Crash,0.030339926481246948,0.5462377071380615,0.03981747748635684,98
HSI,120,5,PatchTST,2020_COVID_Crash,0.03189440816640854,0.32451528310775757,0.04858109451210417,98
HSI,120,5,Mamba,2020_COVID_Crash,0.029325859621167183,0.5814641714096069,0.0382407021112281,98
HSI,120,5,SNN,2020_COVID_Crash,0.04823905602097511,-0.13846731185913086,0.06306956465518865,98
HSI,120,5,Ensemble,2020_COVID_Crash,0.027818912640213966,0.5414895415306091,0.04002525946485298,98
HSI,120,10,ARIMA,2020_COVID_Crash,0.04284700829572426,0.09387135768267607,0.05763151252937142,102
HSI,120,10,Bi-RNN,2020_COVID_Crash,0.04043420031666756,-0.11120712757110596,0.05662184642398062,93
HSI,120,10,Bi-GRU,2020_COVID_Crash,0.04247656837105751,-0.14137816429138184,0.057385384470830254,93
HSI,120,10,Bi-LSTM,2020_COVID_Crash,0.04228448495268822,-0.12723195552825928,0.05702865803720454,93
HSI,120,10,PatchTST,2020_COVID_Crash,0.04223676770925522,-0.2853078842163086,0.06089618693078177,93
HSI,120,10,Mamba,2020_COVID_Crash,0.04094124585390091,-0.12392652034759521,0.05694498304820497,93
HSI,120,10,SNN,2020_COVID_Crash,0.05355159193277359,-0.7159192562103271,0.07036147465051965,93
HSI,120,10,Ensemble,2020_COVID_Crash,0.037405095994472504,-0.06092631816864014,0.055325980958142236,93
HSI,252,1,ARIMA,2020_COVID_Crash,0.013337006394789144,0.9111428117438133,0.01804726401709924,102
HSI,252,1,Bi-RNN,2020_COVID_Crash,0.01382459606975317,0.9011467695236206,0.019035333239720648,102
HSI,252,1,Bi-GRU,2020_COVID_Crash,0.01365759689360857,0.9087116718292236,0.01829248809386626,102
HSI,252,1,Bi-LSTM,2020_COVID_Crash,0.013235745020210743,0.9133692383766174,0.017819730205996063,102
HSI,252,1,PatchTST,2020_COVID_Crash,0.027161307632923126,0.6454873085021973,0.03604798734636915,102
HSI,252,1,Mamba,2020_COVID_Crash,0.013509072363376617,0.9105621576309204,0.0181061381897315,102
HSI,252,1,SNN,2020_COVID_Crash,0.040231186896562576,0.18001890182495117,0.05482353593260425,102
HSI,252,1,Ensemble,2020_COVID_Crash,0.015199912711977959,0.8692226409912109,0.021894319286137116,102
HSI,252,5,ARIMA,2020_COVID_Crash,0.030742487948077865,0.5877378226622836,0.03887333802625151,102
HSI,252,5,Bi-RNN,2020_COVID_Crash,0.030520178377628326,0.5465659499168396,0.03980307261538856,98
HSI,252,5,Bi-GRU,2020_COVID_Crash,0.02950272336602211,0.5713836550712585,0.038698479142172205,98
HSI,252,5,Bi-LSTM,2020_COVID_Crash,0.030542775988578796,0.5539060831069946,0.03947959633859071,98
HSI,252,5,PatchTST,2020_COVID_Crash,0.03571903333067894,0.2616414427757263,0.0507917530862218,98
HSI,252,5,Mamba,2020_COVID_Crash,0.029903553426265717,0.5677382946014404,0.03886269490716744,98
HSI,252,5,SNN,2020_COVID_Crash,0.04541284218430519,-0.0071718692779541016,0.05932139153706781,98
HSI,252,5,Ensemble,2020_COVID_Crash,0.027214113622903824,0.5616191625595093,0.0391368010312849,98
HSI,252,10,ARIMA,2020_COVID_Crash,0.041849025134443565,0.13369027056849592,0.056351007402021744,102
HSI,252,10,Bi-RNN,2020_COVID_Crash,0.04245381057262421,-0.21169495582580566,0.05912663415544232,93
HSI,252,10,Bi-GRU,2020_COVID_Crash,0.041148360818624496,-0.08819961547851562,0.05603260251525494,93
HSI,252,10,Bi-LSTM,2020_COVID_Crash,0.04484405368566513,-0.09092891216278076,0.05610282621964398,93
HSI,252,10,PatchTST,2020_COVID_Crash,0.04154568910598755,-0.18051135540008545,0.05836084688582569,93
HSI,252,10,Mamba,2020_COVID_Crash,0.042614296078681946,-0.14605236053466797,0.057502768345591204,93
HSI,252,10,SNN,2020_COVID_Crash,0.04827910661697388,-0.3769139051437378,0.06302892497360398,93
HSI,252,10,Ensemble,2020_COVID_Crash,0.035977162420749664,0.03240925073623657,0.05283629758041762,93
HSI,30,1,ARIMA,2022_Rate_Hike,0.012658344943302634,0.9675268410273783,0.016952443896150464,246
HSI,30,1,Bi-RNN,2022_Rate_Hike,0.011607153341174126,0.9711427688598633,0.015980758053436794,246
HSI,30,1,Bi-GRU,2022_Rate_Hike,0.011924001388251781,0.9711593389511108,0.015976175308490662,246
HSI,30,1,Bi-LSTM,2022_Rate_Hike,0.013816230930387974,0.9654058814048767,0.017497309871538268,246
HSI,30,1,PatchTST,2022_Rate_Hike,0.028882252052426338,0.8426620364189148,0.03731528675832363,246
HSI,30,1,Mamba,2022_Rate_Hike,0.012497000396251678,0.9683753252029419,0.016729504362026963,246
HSI,30,1,SNN,2022_Rate_Hike,0.02702222391963005,0.8762156963348389,0.03309808095852883,246
HSI,30,1,Ensemble,2022_Rate_Hike,0.014722027815878391,0.958315908908844,0.019206807155448112,246
HSI,30,5,ARIMA,2022_Rate_Hike,0.02867005449774345,0.8407989264069355,0.03753557235420493,246
HSI,30,5,Bi-RNN,2022_Rate_Hike,0.028736090287566185,0.8571847677230835,0.03541460080876897,242
HSI,30,5,Bi-GRU,2022_Rate_Hike,0.028689071536064148,0.8542906641960144,0.03577162834230154,242
HSI,30,5,Bi-LSTM,2022_Rate_Hike,0.028880035504698753,0.8548226952552795,0.03570626250020504,242
HSI,30,5,PatchTST,2022_Rate_Hike,0.03848790004849434,0.7381452322006226,0.04795404573061891,242
HSI,30,5,Mamba,2022_Rate_Hike,0.028395088389515877,0.858517050743103,0.035249018132116505,242
HSI,30,5,SNN,2022_Rate_Hike,0.037509262561798096,0.7475920915603638,0.04708109194050322,242
HSI,30,5,Ensemble,2022_Rate_Hike,0.029845966026186943,0.8406873941421509,0.037404178718793396,242
HSI,30,10,ARIMA,2022_Rate_Hike,0.0409321136229848,0.6610705233267726,0.05476772699860388,246
HSI,30,10,Bi-RNN,2022_Rate_Hike,0.042092569172382355,0.6791638135910034,0.05219201827905605,237
HSI,30,10,Bi-GRU,2022_Rate_Hike,0.039334189146757126,0.703290581703186,0.05019125792162064,237
HSI,30,10,Bi-LSTM,2022_Rate_Hike,0.04327842965722084,0.6541450023651123,0.05418879391531702,237
HSI,30,10,PatchTST,2022_Rate_Hike,0.04752100259065628,0.5649734735488892,0.06077435085040861,237
HSI,30,10,Mamba,2022_Rate_Hike,0.03963795304298401,0.7067176103591919,0.04990055870476668,237
HSI,30,10,SNN,2022_Rate_Hike,0.048979926854372025,0.5614500045776367,0.06101996805044347,237
HSI,30,10,Ensemble,2022_Rate_Hike,0.041832566261291504,0.6728678345680237,0.05270163305522106,237
HSI,60,1,ARIMA,2022_Rate_Hike,0.012559193218290608,0.96758721880613,0.01693667661083615,246
HSI,60,1,Bi-RNN,2022_Rate_Hike,0.011892656795680523,0.9709638953208923,0.016030211246659168,246
HSI,60,1,Bi-GRU,2022_Rate_Hike,0.01190407108515501,0.9704696536064148,0.01616606951943429,246
HSI,60,1,Bi-LSTM,2022_Rate_Hike,0.01295092049986124,0.9684043526649475,0.016721821951454517,246
HSI,60,1,PatchTST,2022_Rate_Hike,0.024296144023537636,0.8857443928718567,0.03179865743060456,246
HSI,60,1,Mamba,2022_Rate_Hike,0.012063980102539062,0.9699176549911499,0.016316452424313045,246
HSI,60,1,SNN,2022_Rate_Hike,0.03420282527804375,0.7924618124961853,0.04285673012736066,246
HSI,60,1,Ensemble,2022_Rate_Hike,0.014815636910498142,0.9578184485435486,0.019321079759136526,246
HSI,60,5,ARIMA,2022_Rate_Hike,0.02806183796379822,0.8491448438350813,0.03653845047580675,246
HSI,60,5,Bi-RNN,2022_Rate_Hike,0.028387242928147316,0.8595414757728577,0.035121178352509476,242
HSI,60,5,Bi-GRU,2022_Rate_Hike,0.028459683060646057,0.8570333123207092,0.03543336746394626,242
HSI,60,5,Bi-LSTM,2022_Rate_Hike,0.029099255800247192,0.8523115515708923,0.03601374856069818,242
HSI,60,5,PatchTST,2022_Rate_Hike,0.03777376934885979,0.7350083589553833,0.04824042693489323,242
HSI,60,5,Mamba,2022_Rate_Hike,0.02868534065783024,0.8588396310806274,0.035208811806662,242
HSI,60,5,SNN,2022_Rate_Hike,0.04412810131907463,0.6646604537963867,0.05426720058741624,242
HSI,60,5,Ensemble,2022_Rate_Hike,0.029604824259877205,0.845301628112793,0.036858516990576684,242
HSI,60,10,ARIMA,2022_Rate_Hike,0.038698923155645805,0.7042145546962406,0.05116328797917687,246
HSI,60,10,Bi-RNN,2022_Rate_Hike,0.037980563938617706,0.7160799503326416,0.04909762633410242,237
HSI,60,10,Bi-GRU,2022_Rate_Hike,0.038484685122966766,0.7119146585464478,0.04945646359110584,237
HSI,60,10,Bi-LSTM,2022_Rate_Hike,0.04150792956352234,0.676393985748291,0.05241682996933546,237
HSI,60,10,PatchTST,2022_Rate_Hike,0.04823952913284302,0.5513631105422974,0.06171773135575952,237
HSI,60,10,Mamba,2022_Rate_Hike,0.03910529986023903,0.7123562097549438,0.04941854428333173,237
HSI,60,10,SNN,2022_Rate_Hike,0.05079842731356621,0.5680719614028931,0.060557525990016035,237
HSI,60,10,Ensemble,2022_Rate_Hike,0.04090416803956032,0.6974554061889648,0.05068239576287347,237
HSI,90,1,ARIMA,2022_Rate_Hike,0.012625386946320363,0.9682509568261386,0.016762367855540913,246
HSI,90,1,Bi-RNN,2022_Rate_Hike,0.012144794687628746,0.9704908132553101,0.016160279606910122,246
HSI,90,1,Bi-GRU,2022_Rate_Hike,0.012901423498988152,0.9673445820808411,0.01699995344377815,246
HSI,90,1,Bi-LSTM,2022_Rate_Hike,0.012198839336633682,0.9688643217086792,0.016599664684820215,246
HSI,90,1,PatchTST,2022_Rate_Hike,0.03828566521406174,0.741094708442688,0.04786747064657691,246
HSI,90,1,Mamba,2022_Rate_Hike,0.012055234983563423,0.9688720703125,0.016597598317831436,246
HSI,90,1,SNN,2022_Rate_Hike,0.041787777096033096,0.715563178062439,0.050172179268407675,246
HSI,90,1,Ensemble,2022_Rate_Hike,0.018191279843449593,0.9422365427017212,0.02260979919004362,246
HSI,90,5,ARIMA,2022_Rate_Hike,0.028283790730959473,0.8587272360451969,0.03535894247058076,246
HSI,90,5,Bi-RNN,2022_Rate_Hike,0.028046919032931328,0.8596957921981812,0.03510188163792241,242
HSI,90,5,Bi-GRU,2022_Rate_Hike,0.02840459905564785,0.8553603291511536,0.03564008430280282,242
HSI,90,5,Bi-LSTM,2022_Rate_Hike,0.029803648591041565,0.8451439142227173,0.036877304905244504,242
HSI,90,5,PatchTST,2022_Rate_Hike,0.04106037691235542,0.6963744163513184,0.05163738121876344,242
HSI,90,5,Mamba,2022_Rate_Hike,0.02868122234940529,0.85228431224823,0.03601706336194357,242
HSI,90,5,SNN,2022_Rate_Hike,0.04889707267284393,0.602436900138855,0.05908782985700397,242
HSI,90,5,Ensemble,2022_Rate_Hike,0.03030393086373806,0.8352587223052979,0.038036125877995,242
HSI,90,10,ARIMA,2022_Rate_Hike,0.0397166159049836,0.7144211728808829,0.05027279708603166,246
HSI,90,10,Bi-RNN,2022_Rate_Hike,0.04104233533143997,0.6954413652420044,0.05085081141168159,237
HSI,90,10,Bi-GRU,2022_Rate_Hike,0.03960780054330826,0.7028972506523132,0.050224519184735465,237
HSI,90,10,Bi-LSTM,2022_Rate_Hike,0.040603652596473694,0.6899396777153015,0.05130805430221282,237
HSI,90,10,PatchTST,2022_Rate_Hike,0.05084250122308731,0.5564689636230469,0.06136552663336664,237
HSI,90,10,Mamba,2022_Rate_Hike,0.041327062994241714,0.6909298896789551,0.05122605933084373,237
HSI,90,10,SNN,2022_Rate_Hike,0.058798667043447495,0.36320316791534424,0.07352971541906515,237
HSI,90,10,Ensemble,2022_Rate_Hike,0.04213975369930267,0.6750683188438416,0.052524081118554104,237
HSI,120,1,ARIMA,2022_Rate_Hike,0.012285723019866914,0.9686843772830047,0.01664755937511854,246
HSI,120,1,Bi-RNN,2022_Rate_Hike,0.012070270255208015,0.9688778519630432,0.016596056046010072,246
HSI,120,1,Bi-GRU,2022_Rate_Hike,0.012156459502875805,0.9684191942214966,0.01671790282384724,246
HSI,120,1,Bi-LSTM,2022_Rate_Hike,0.012654541060328484,0.9673948287963867,0.016986871338558408,246
HSI,120,1,PatchTST,2022_Rate_Hike,0.03131997585296631,0.8183274269104004,0.04009725830616469,246
HSI,120,1,Mamba,2022_Rate_Hike,0.012569223530590534,0.9673405885696411,0.017000989169030055,246
HSI,120,1,SNN,2022_Rate_Hike,0.04118512198328972,0.6872145533561707,0.05261302823589238,246
HSI,120,1,Ensemble,2022_Rate_Hike,0.01674198918044567,0.947856605052948,0.02148175020331456,246
HSI,120,5,ARIMA,2022_Rate_Hike,0.028401610390930598,0.856129255543562,0.03568258359256778,246
HSI,120,5,Bi-RNN,2022_Rate_Hike,0.02850469946861267,0.8567458391189575,0.0354689739420833,242
HSI,120,5,Bi-GRU,2022_Rate_Hike,0.029489582404494286,0.8475020527839661,0.03659544682477891,242
HSI,120,5,Bi-LSTM,2022_Rate_Hike,0.02959791012108326,0.846043586730957,0.03677002663077553,242
HSI,120,5,PatchTST,2022_Rate_Hike,0.03283293917775154,0.8090707659721375,0.040947862405155945,242
HSI,120,5,Mamba,2022_Rate_Hike,0.028265004977583885,0.8577861785888672,0.0353399550102121,242
HSI,120,5,SNN,2022_Rate_Hike,0.04516381397843361,0.6338973045349121,0.05670175049346528,242
HSI,120,5,Ensemble,2022_Rate_Hike,0.029176384210586548,0.8506466150283813,0.036216170903443125,242
HSI,120,10,ARIMA,2022_Rate_Hike,0.03886053135196954,0.7196591213623663,0.04980962378882819,246
HSI,120,10,Bi-RNN,2022_Rate_Hike,0.03980580344796181,0.700954794883728,0.05038843538273237,237
HSI,120,10,Bi-GRU,2022_Rate_Hike,0.039635904133319855,0.6972538232803345,0.05069928018381206,237
HSI,120,10,Bi-LSTM,2022_Rate_Hike,0.04152728617191315,0.6703851222991943,0.0529012380133876,237
HSI,120,10,PatchTST,2022_Rate_Hike,0.045562196522951126,0.5817005634307861,0.05959448558441412,237
HSI,120,10,Mamba,2022_Rate_Hike,0.03984730690717697,0.6963363885879517,0.05077604120389968,237
HSI,120,10,SNN,2022_Rate_Hike,0.05037625879049301,0.5420595407485962,0.06235437452341596,237
HSI,120,10,Ensemble,2022_Rate_Hike,0.04055093973875046,0.6984226107597351,0.050601317210749196,237
HSI,252,1,ARIMA,2022_Rate_Hike,0.01188666373230515,0.9700002956493149,0.01629403083404539,246
HSI,252,1,Bi-RNN,2022_Rate_Hike,0.01286232378333807,0.9668616652488708,0.017125195315475846,246
HSI,252,1,Bi-GRU,2022_Rate_Hike,0.012052880600094795,0.9689245223999023,0.016583611797181513,246
HSI,252,1,Bi-LSTM,2022_Rate_Hike,0.01218194980174303,0.9681475758552551,0.016789634143300113,246
HSI,252,1,PatchTST,2022_Rate_Hike,0.03538371995091438,0.7355053424835205,0.048381407045142266,246
HSI,252,1,Mamba,2022_Rate_Hike,0.012349174357950687,0.9695667028427124,0.01641135257039231,246
HSI,252,1,SNN,2022_Rate_Hike,0.043024227023124695,0.6532528400421143,0.055395757557762854,246
HSI,252,1,Ensemble,2022_Rate_Hike,0.01628950610756874,0.9490788578987122,0.021228486270561352,246
HSI,252,5,ARIMA,2022_Rate_Hike,0.028078212964537053,0.8594344298554064,0.03527033021128443,246
HSI,252,5,Bi-RNN,2022_Rate_Hike,0.02807396464049816,0.8589613437652588,0.03519362873237039,242
HSI,252,5,Bi-GRU,2022_Rate_Hike,0.028237726539373398,0.8587535619735718,0.035219546134737253,242
HSI,252,5,Bi-LSTM,2022_Rate_Hike,0.028225114569067955,0.8588033318519592,0.03521334297157924,242
HSI,252,5,PatchTST,2022_Rate_Hike,0.04362479969859123,0.6633166074752808,0.054375826857435035,242
HSI,252,5,Mamba,2022_Rate_Hike,0.028842519968748093,0.8507081866264343,0.03620870616513156,242
HSI,252,5,SNN,2022_Rate_Hike,0.04371701925992966,0.6252855062484741,0.05736476960230454,242
HSI,252,5,Ensemble,2022_Rate_Hike,0.028600966557860374,0.8510786890983582,0.03616375017525723,242
HSI,252,10,ARIMA,2022_Rate_Hike,0.03804783028382788,0.7305331296884794,0.04883404910985484,246
HSI,252,10,Bi-RNN,2022_Rate_Hike,0.03896313160657883,0.7037961483001709,0.050148485565370514,237
HSI,252,10,Bi-GRU,2022_Rate_Hike,0.03916781395673752,0.6969236731529236,0.050726914221594276,237
HSI,252,10,Bi-LSTM,2022_Rate_Hike,0.04038124904036522,0.6724517345428467,0.05273513881695325,237
HSI,252,10,PatchTST,2022_Rate_Hike,0.055178042501211166,0.5157556533813477,0.06412018048777399,237
HSI,252,10,Mamba,2022_Rate_Hike,0.03740838170051575,0.7276759147644043,0.04808454093562969,237
HSI,252,10,SNN,2022_Rate_Hike,0.04481229931116104,0.6067759990692139,0.0577806542133987,237
HSI,252,10,Ensemble,2022_Rate_Hike,0.03926306962966919,0.7141815423965454,0.04926149691809389,237
HSI,30,1,ARIMA,2023_AI_Wave,0.009285078528512148,0.9623085948081158,0.011582933733699964,243
HSI,30,1,Bi-RNN,2023_AI_Wave,0.008689899928867817,0.9663976430892944,0.010936594357738747,243
HSI,30,1,Bi-GRU,2023_AI_Wave,0.008649777621030807,0.9669524431228638,0.010845942073277662,243
HSI,30,1,Bi-LSTM,2023_AI_Wave,0.008739492855966091,0.9661039113998413,0.01098429409377315,243
HSI,30,1,PatchTST,2023_AI_Wave,0.01997246779501438,0.8330960273742676,0.024374218853330257,243
HSI,30,1,Mamba,2023_AI_Wave,0.009019595570862293,0.96434086561203,0.01126634075055189,243
HSI,30,1,SNN,2023_AI_Wave,0.016789432615041733,0.8723374009132385,0.021317156357138843,243
HSI,30,1,Ensemble,2023_AI_Wave,0.010182038880884647,0.9574422836303711,0.012307973973433696,243
HSI,30,5,ARIMA,2023_AI_Wave,0.019647058410148074,0.8401507811302004,0.023853530473736805,243
HSI,30,5,Bi-RNN,2023_AI_Wave,0.01958419755101204,0.8426363468170166,0.023583795021513258,239
HSI,30,5,Bi-GRU,2023_AI_Wave,0.018507538363337517,0.857208788394928,0.022465297286211907,239
HSI,30,5,Bi-LSTM,2023_AI_Wave,0.018983736634254456,0.8501591682434082,0.023013175455091014,239
HSI,30,5,PatchTST,2023_AI_Wave,0.02386711724102497,0.7551300525665283,0.029419083812593377,239
HSI,30,5,Mamba,2023_AI_Wave,0.01834576576948166,0.8593308329582214,0.0222977418636627,239
HSI,30,5,SNN,2023_AI_Wave,0.02375389263033867,0.7514185309410095,0.029641200260995874,239
HSI,30,5,Ensemble,2023_AI_Wave,0.018999380990862846,0.8487943410873413,0.023117741489911237,239
HSI,30,10,ARIMA,2023_AI_Wave,0.026821695307939278,0.6838669726489214,0.033545351151074106,243
